Year,Country,Air Pollution Index,CancerDeath,Inflation,Count,AvgTemperature,GDP
2015,Nigeria,1.862859352,69908.81317400001,8.557500000000001,181137448,66.22322404371585,486803000000.0
2016,Nigeria,1.913654665,72555.00675754999,16.255,185960289,82.23907103825137,404650000000.0
1995,Norway,0.120523342,10077.839472218,2.358,4359184,39.96328767123288,152030000000.0
1996,Norway,0.122635898,10089.797509057,1.6939999999999995,4381336,38.24699453551912,163520000000.0
1997,Norway,0.123119778,10164.523902777995,2.436,4405157,42.538356164383565,161357000000.0
1998,Norway,0.123662502,10235.965295818,2.052,4431464,39.754520547945205,154163000000.0
1999,Norway,0.123595501,10314.896271678,2.5460000000000003,4461913,41.58219178082192,162284000000.0
2000,Norway,0.117919469,10354.472220495,3.832,4490967,43.63415300546448,171247000000.0
2001,Norway,0.118075318,10446.337370421,1.778,4513751,40.43561643835616,173972000000.0
2002,Norway,0.113588363,10524.516138527995,0.4040000000000001,4538159,39.71616438356164,195524000000.0
2003,Norway,0.112767753,10467.543943651996,3.826,4564855,41.80301369863014,228859000000.0
2004,Norway,0.109399084,10411.246808976002,2.948,4591910,42.119945355191255,264512000000.0
2005,Norway,0.106001384,10445.645477871998,4.548,4623291,42.88,308884000000.0
2006,Norway,0.102744891,10485.62185078,4.732,4660677,43.17397260273973,345581000000.0
2007,Norway,0.102574985,10602.569550824,0.844,4709153,41.73972602739726,400937000000.0
2008,Norway,0.096998145,10658.319527226,7.984,4768212,43.43239831697055,462250000000.0
2009,Norway,0.091933205,10724.747584506,2.002,4828726,40.83068493150685,386190000000.0
2010,Norway,0.100072597,10840.710491218,5.534000000000001,4889252,37.1,428757000000.0
2011,Norway,0.097338058,10887.602485602998,4.046,4953088,42.47315068493151,498283000000.0
2012,Norway,0.094389277,10894.865689262995,0.8699999999999999,5018573,40.830601092896174,509506000000.0
2013,Norway,0.089913819,10871.712885847995,2.152,5079623,41.17589041095891,522762000000.0
2014,Norway,0.086251255,10828.089363665998,1.498,5137232,43.85123287671233,498410000000.0
2015,Norway,0.084603357,10935.784638062,0.1740000000000002,5188607,42.33825136612022,385802000000.0
2016,Norway,0.08252602,11103.130141619002,1.1700000000000004,5234519,40.954918032786885,368827000000.0
1995,Oman,0.102154082,447.037545346,0.3899999999999999,2204277,-96.92054794520548,13802600780.0
1996,Oman,0.099703506,456.322359036,1.0666666666666669,2236654,-99.0,15277763329.0
1997,Oman,0.096021169,462.5406761389999,0.08,2249762,-99.0,15837451235.0
1998,Oman,0.095303824,466.97075118999993,0.0433333333333333,2251864,-99.0,13996914694.0
1999,Oman,0.09928996,473.812140353,0.0699999999999999,2254904,-99.0,15593456177.0
2000,Oman,0.105767006,481.1864628779999,-0.8333333333333334,2267973,-99.0,19507452536.0
2001,Oman,0.107594484,495.508547155,-0.48,2294962,75.34438356164384,19452000520.0
2002,Oman,0.108042044,513.6737262969999,-0.0466666666666666,2334858,75.59041095890412,20142756047.0
2003,Oman,0.10109585,533.354907595,0.48,2386166,80.27506849315068,21633708192.0
2004,Oman,0.099687373,550.0905533289999,0.73,2445517,76.20928961748633,24763712874.0
2005,Oman,0.097624039,563.8749695150001,3.1950000000000003,2511251,81.19616438356164,31081991678.0
2006,Oman,0.102914545,583.5061163929997,3.4066666666666663,2580758,68.12328767123287,37215779714.0
2007,Oman,0.107137061,604.650784447,6.25,2657158,23.96027397260274,42085379454.0
2008,Oman,0.096704523,636.3438090059999,17.99,2750963,76.71912568306011,60905452536.0
2009,Oman,0.097894332,692.0732161070002,-2.8400000000000003,2876186,69.05342465753425,48388363589.0
2010,Oman,0.102469795,743.7910690319999,7.32,3041434,68.48879781420766,64993498049.0
2011,Oman,0.110762046,790.3410263879999,7.851999999999999,3251108,55.286849315068494,77497529259.0
2012,Oman,0.119426788,856.0476976340001,3.332,3498029,-6.676775956284152,87408842653.0
2013,Oman,0.123901845,940.3636704410002,0.5960000000000001,3764805,80.63890410958905,89936020806.0
2014,Oman,0.127859164,1029.2321847720002,0.542,4027260,47.72547945205479,92699089727.0
2015,Oman,0.131456741,1120.601591338,-4.506,4267348,69.45054644808744,78710793238.0
2016,Oman,0.129130038,1209.892326838,-3.5620000000000003,4479219,62.08142076502732,75128738622.0
1995,Pakistan,1.109081313,67014.17759760002,12.843333333333334,123776839,74.79246575342465,60636022423.0
1996,Pakistan,1.139486652,69373.8415152,10.02,127349290,73.85136612021857,63320122807.0
1997,Pakistan,1.165062143,73623.32085729999,13.053333333333333,131057431,71.99972602739726,62433300338.0
1998,Pakistan,1.181683618,77276.6955185,8.54,134843233,72.72260273972603,62191955814.0
1999,Pakistan,1.235587024,81383.86434219999,1.02,138624621,66.08465753424657,62973855719.0
2000,Pakistan,1.243477217,85624.19509279999,7.116666666666667,142343578,48.292486338797815,82017743416.0
2001,Pakistan,1.268551892,87790.2101067,3.426666666666667,145978402,76.02410958904109,79484403985.0
2002,Pakistan,1.320779822,90442.1214717,3.7000000000000006,149549700,71.25356164383561,79904985385.0
2003,Pakistan,1.357889708,93294.65949430002,4.202500000000001,153093373,75.68260273972604,91760542940.0
2004,Pakistan,1.424721393,95581.8110418,7.27,156664697,76.27267759562841,107760000000.0
2005,Pakistan,1.464178877,98036.4455621,8.370000000000001,160304008,75.08972602739726,120055000000.0
2006,Pakistan,1.530075905,99883.58709729998,9.105,164022627,76.0354794520548,137264000000.0
2007,Pakistan,1.580792072,101818.49473849998,7.8825,167808105,75.72876712328767,152386000000.0
2008,Pakistan,1.581724232,104152.1455996,22.0,171648986,74.81707650273223,170078000000.0
2009,Pakistan,1.633034016,106481.8176559,13.3075,175525609,75.57602739726028,168153000000.0
2010,Pakistan,1.637126596,109077.53615790002,14.9425,179424641,76.61904109589041,177166000000.0
2011,Pakistan,1.65986976,111371.1479145,13.415,183340592,75.77917808219179,213587000000.0
2012,Pakistan,1.681720771,114022.3541769,7.955,187281475,75.67937158469945,224384000000.0
2013,Pakistan,1.73123682,117014.09915910002,7.2475,191262919,76.01465753424657,231219000000.0
2014,Pakistan,1.788337008,120277.9566053,6.529999999999999,195306825,74.94383561643835,244361000000.0
2015,Pakistan,1.830335378,123714.65226770002,1.4475,199426964,75.0506830601093,270556000000.0
2016,Pakistan,1.906216176,126799.2626363,3.27,203627284,75.51844262295081,278655000000.0
1995,Panama,0.032570666,1838.7504901819996,1.0466666666666666,2739668,79.78712328767124,9573813700.0
1996,Panama,0.033498752,1878.902527038,1.0733333333333333,2796291,79.42185792349727,9870494000.0
1997,Panama,0.034134534,1912.2257975700004,1.0833333333333333,2853913,81.85287671232877,10677286100.0
1998,Panama,0.038778869,1964.577852904,0.1766666666666666,2912316,80.25479452054795,11575486400.0
1999,Panama,0.037205934,1996.771062177,0.86,2971196,80.34164383561644,12130252200.0
2000,Panama,0.037879809,2047.31375818,3.1300000000000003,3030328,81.2603825136612,12304115000.0
2001,Panama,0.042626254,2083.240890814,-0.7233333333333333,3089648,79.37232876712329,12502013400.0
2002,Panama,0.038509872,2140.5802707240005,-0.5266666666666667,3149188,79.69561643835617,12994310400.0
2003,Panama,0.0405928,2231.4319998700003,2.643333333333333,3209048,80.11835616438357,13693981200.0
2004,Panama,0.03991588,2296.3564299059994,2.26,3269356,78.35655737704919,15013381700.0
2005,Panama,0.045503466,2360.039144618,4.123333333333334,3330217,80.40739726027398,16374393900.0
2006,Panama,0.047968123,2428.462062412,2.9466666666666668,3391666,78.47232876712329,18141666300.0
2007,Panama,0.044887046,2511.6003354879995,5.14,3453675,78.43643835616439,21295984230.0
2008,Panama,0.044600446,2604.700038734,9.966666666666669,3516204,76.54672131147541,25155888616.0
2009,Panama,0.050881307,2674.69233815,0.2833333333333332,3579215,80.72438356164383,27116635565.0
2010,Panama,0.052471038,2752.62026638,2.9933333333333336,3642687,80.17260273972603,29440287581.0
2011,Panama,0.053592427,2860.999909683,4.503333333333333,3706483,80.13342465753425,34686224301.0
2012,Panama,0.053836822,2962.054631355,5.69,3770624,80.93251366120218,40429734384.0
2013,Panama,0.054030705,3029.591163177999,4.636666666666667,3835437,79.86767123287672,45599994005.0
2014,Panama,0.056818889,3126.21887095,2.4,3901315,80.56630136986301,49921464365.0
2015,Panama,0.055171344,3197.142362105,-0.91,3968487,79.94398907103825,54091713776.0
2016,Panama,0.056062466,3268.332211402,0.4166666666666667,4037078,78.06092896174863,57907695409.0
1995,Peru,0.33644457,16469.604604440003,12.144,24299160,66.74410958904109,53312793687.0
1996,Peru,0.336661646,16914.11773001,11.164,24753824,65.08060109289617,55252414130.0
1997,Peru,0.327349572,17207.94014123,8.017999999999999,25210954,71.93095890410959,58147522523.0
1998,Peru,0.336955,17405.828630250006,6.537999999999999,25658062,67.65561643835616,55501467877.0
1999,Peru,0.347142185,17627.254321559998,5.178,26078293,66.29643835616439,50187324568.0
2000,Peru,0.338142331,17827.57946666,4.619999999999999,26459944,65.25191256830601,51744749133.0
2001,Peru,0.344201951,17979.399465949995,2.398,26799285,64.2695890410959,52030158775.0
2002,Peru,0.34230667,18282.973591350004,-0.4439999999999999,27100968,63.96027397260274,54777553515.0
2003,Peru,0.338424699,18645.28779809,2.466,27372226,64.37726027397261,58731030122.0
2004,Peru,0.352070133,18909.260377550003,4.014,27624213,66.57868852459016,66768703498.0
2005,Peru,0.340721172,19147.07835503,2.012,27866145,66.30794520547946,76060606061.0
2006,Peru,0.343518828,19207.99118445,2.3,28102056,67.40219178082192,88643193062.0
2007,Peru,0.300668464,19524.93616993001,1.932,28333052,64.9827397260274,102171000000.0
2008,Peru,0.325898089,20155.02370251,6.172,28562317,66.56803278688525,120551000000.0
2009,Peru,0.343280362,21065.49976612,1.878,28792655,67.28904109589041,120823000000.0
2010,Peru,0.366531051,21836.83852639,1.85,29027674,66.65917808219177,147529000000.0
2011,Peru,0.37834039,22356.22443561,3.906,29264318,66.9772602739726,171762000000.0
2012,Peru,0.366695907,22744.38855173,3.112,29506788,68.47295081967212,192649000000.0
2013,Peru,0.389475839,22903.37413276,2.58,29773987,66.15643835616439,201175000000.0
2014,Peru,0.383662536,23057.598537200003,3.2700000000000005,30090359,67.07890410958903,200789000000.0
2015,Peru,0.392087686,23730.77475738,3.712,30470734,69.61708074534161,189805000000.0
1995,Philippines,0.552574901,33146.81439001,6.7225,69784088,80.56739726027396,84644220102.0
1996,Philippines,0.568254527,35289.22873481,7.5675,71401749,81.36092896174863,94648084429.0
1997,Philippines,0.589235863,37961.68757129,5.1925,73030884,81.7854794520548,94106183450.0
1998,Philippines,0.580016651,40052.49007611,8.8175,74672014,80.68383561643836,74492325247.0
1999,Philippines,0.549196755,42352.29740826,6.2325,76325927,80.45041095890411,85640133800.0
2000,Philippines,0.514556822,43940.97371382999,6.648000000000001,77991755,81.90437158469945,83669693589.0
2001,Philippines,0.52922971,45349.761957860006,7.540000000000001,79672873,81.32794520547945,78921234457.0
2002,Philippines,0.501921908,46736.402965089976,2.814,81365258,79.57287671232876,84307291974.0
2003,Philippines,0.502495506,48097.05398240001,3.886,83051971,80.56575342465753,87039145965.0
2004,Philippines,0.502858576,48848.985628990005,6.403999999999999,84710542,82.05765027322404,95002028505.0
2005,Philippines,0.486125208,50304.97426915,7.359999999999999,86326250,82.17479452054795,107420000000.0
2006,Philippines,0.469752032,52682.914141460016,6.846000000000001,87888675,82.36082191780822,127653000000.0
2007,Philippines,0.474589858,54731.06529217,2.232,89405482,82.07013698630136,155980000000.0
2008,Philippines,0.47134927,56842.419683440006,7.126,90901965,80.46530054644809,181625000000.0
2009,Philippines,0.469365804,59073.22588035001,2.996,92414158,81.17041095890411,175975000000.0
2010,Philippines,0.479528415,61314.16014459001,2.322,93966780,83.27972602739726,208369000000.0
2011,Philippines,0.467774661,62946.17022595,4.1,95570047,81.82931506849316,234217000000.0
2012,Philippines,0.47909535,64405.78273492,2.6,97212638,82.40983606557377,261921000000.0
2013,Philippines,0.504101391,65753.32578648,0.5119999999999999,98871552,82.26301369863013,283903000000.0
2014,Philippines,0.526534131,67298.27207841999,2.914,100513138,81.57479452054794,297483000000.0
2015,Philippines,0.551386151,68851.34783359,-0.4959999999999999,102113212,82.02021857923498,306446000000.0
2016,Philippines,0.571253323,70536.43996285,0.18,103663927,81.66202185792349,318627000000.0
1995,Poland,0.906870443,81629.8259422,25.504,38594998,46.90794520547946,142293000000.0
1996,Poland,0.920343281,81738.66303109999,18.112,38624370,44.392349726775954,160193000000.0
1997,Poland,0.872177946,83667.23034690002,14.668,38649660,46.25452054794521,159358000000.0
1998,Poland,0.7956069,84783.81329880001,11.082,38663481,45.40054794520548,174686000000.0
1999,Poland,0.758786519,87319.23805019999,6.13,38660271,48.049589041095885,170031000000.0
2000,Poland,0.694483847,87139.84871250001,9.06,38258629,49.37295081967213,172219000000.0
2001,Poland,0.683104344,87460.89376499999,5.608,38248076,47.09917808219178,190905000000.0
2002,Poland,0.666475197,87899.50955820002,2.2,38230364,46.95315068493151,199072000000.0
2003,Poland,0.665308977,88838.76554880002,1.2600000000000002,38204570,47.0682191780822,217827000000.0
2004,Poland,0.659429205,90313.47850720002,4.522,38182222,47.238251366120224,255110000000.0
2005,Poland,0.671121479,91674.97735610002,2.082,38165445,47.6013698630137,306144000000.0
2006,Poland,0.694081285,93214.6046144,1.796,38141267,48.2827397260274,344622000000.0
2007,Poland,0.678856446,94868.92575760002,2.83,38120560,49.12,429029000000.0
2008,Poland,0.634935164,95562.08911040002,4.72,38125759,48.90136612021858,533609000000.0
2009,Poland,0.615739772,96552.9445919,4.622,38151603,47.43780821917808,439738000000.0
2010,Poland,0.643821025,96353.4651736,2.582,38042794,46.33561643835616,479834000000.0
2011,Poland,0.624617615,97381.08594360002,5.07,38063255,48.36821917808219,528301000000.0
2012,Poland,0.609251818,99636.0373561,3.78,38063164,47.66010928961748,498524000000.0
2013,Poland,0.578165563,100126.1611089,0.9559999999999998,38040196,48.01205479452055,521016000000.0
2014,Poland,0.545423567,99233.9254182,-0.0239999999999999,38011735,49.2054794520548,542477000000.0
2015,Poland,0.538870599,99286.7895081,-0.75,37986412,50.17622950819672,477812000000.0
2016,Poland,0.529614408,99795.778444,-0.182,37970087,48.238524590163934,472630000000.0
1995,Portugal,0.187813116,22634.10345341,4.1625,10026176,64.39123287671232,118122000000.0
1996,Portugal,0.174056735,23125.6707571,2.8775,10063945,62.84672131147541,122630000000.0
1997,Portugal,0.176703371,23303.048339,3.0375,10108977,64.35150684931507,117017000000.0
1998,Portugal,0.189512849,23635.78517649,2.78,10160196,61.07150684931506,123946000000.0
1999,Portugal,0.193047474,23924.91091746,2.0425,10217828,62.38109589041096,127427000000.0
2000,Portugal,0.186404547,24097.99740439,2.8875,10289898,62.27650273224044,118311000000.0
2001,Portugal,0.177696565,24284.85742123,4.262,10362722,62.21917808219178,121499000000.0
2002,Portugal,0.176487512,24512.761654390004,2.668,10419631,60.55287671232877,134156000000.0
2003,Portugal,0.152932427,24810.6494118,2.804,10458821,63.05835616438356,164862000000.0
2004,Portugal,0.153359372,24852.208279759994,2.3280000000000003,10483861,62.21393442622951,189035000000.0
2005,Portugal,0.152637585,25180.628255720007,-1.2340000000000004,10503330,62.293424657534246,197180000000.0
2006,Portugal,0.139482845,25357.57136383,5.5600000000000005,10522288,63.052328767123285,208582000000.0
2007,Portugal,0.138223018,25689.536882619992,2.634,10542964,61.1172602739726,240191000000.0
2008,Portugal,0.123658063,25986.14153754,3.404,10558177,61.883060109289616,262345000000.0
2009,Portugal,0.115081247,26206.4387609,-1.488,10568247,63.63369863013698,243702000000.0
2010,Portugal,0.104217134,26457.03587923,1.92,10573100,63.18027397260274,237881000000.0
2011,Portugal,0.096856967,26652.47125782,3.4240000000000004,10557560,62.88849315068493,244797000000.0
2012,Portugal,0.091698095,26903.538815580003,-0.3480000000000001,10514844,60.611748633879785,216237000000.0
2013,Portugal,0.08887642,26957.91612998,0.782,10457295,60.512328767123286,226370000000.0
2014,Portugal,0.086036326,26917.027067520008,-0.2439999999999999,10401062,61.34054794520548,229596000000.0
2015,Portugal,0.087330449,27125.77611469,-5.276000000000001,10358076,60.79918032786885,199314000000.0
2016,Portugal,0.085263149,27348.642535600004,-0.09,10325452,60.47131147540984,206286000000.0
1995,Qatar,0.058801744,155.217599999,4.876666666666666,513442,80.65342465753425,8137911978.0
1996,Qatar,0.063164766,156.96931305700002,4.91,522531,80.54098360655738,9059340385.0
1997,Qatar,0.066310501,161.22930500200005,2.4733333333333336,535321,79.7076712328767,11297802115.0
1998,Qatar,0.070502517,167.009994395,1.2133333333333332,551562,81.08246575342466,10255495027.0
1999,Qatar,0.068983849,174.45366261299995,1.4800000000000002,570489,82.92054794520548,12393131868.0
2000,Qatar,0.06832098,181.30206598100008,-0.0099999999999999,592468,82.2688524590164,17759890110.0
2001,Qatar,0.06763468,180.20051813,0.9833333333333334,615012,82.9868493150685,17538461538.0
2002,Qatar,0.105596945,187.095501989,1.0033333333333332,640868,80.70191780821918,19363736264.0
2003,Qatar,0.108850546,196.61563630500004,6.676666666666667,681788,82.7695890410959,23533791209.0
2004,Qatar,0.108893357,209.476090224,8.8,753334,82.71475409836066,31734065934.0
2005,Qatar,0.100947015,233.8366766910001,12.866666666666667,865416,82.35698630136986,44530494505.0
