"Stkcd","Trdmnt","Mnshrtrd","Mnvaltrd","Msmvosd"
"601788","2018-05","200586070","2529166476","46567850.159999996"
"601788","2018-04","143951369","1788703076","49107204.409999996"
"601788","2018-03","192174877","2446451382","48130529.700000003"
"601788","2018-02","223019228","3010484286","50435482.009999998"
"601788","2018-01","341937216","4912508459","56647133.170000002"
"601788","2017-12","240279677","3473626518","52466965.409999996"
"601788","2017-11","290068449","4363314367","58600482.590000004"
"601788","2017-10","191042855","2920074616","58209812.700000003"
"601788","2017-09","348235929","5475896455","60671032.969999999"
"601788","2017-08","503164363","7751638833","62194645.520000003"
"601788","2017-07","345016348","5234772213","59733425.25"
"601788","2017-06","190251022","2881809826","58327013.670000002"
"601788","2017-05","253768611","3745902355","60397564.049999997"
"601788","2017-04","226768177","3431176339","57662874.859999999"
"601788","2017-03","331162364","5229186150","59850626.210000001"
"601788","2017-02","379482546","6080811700","62194645.520000003"
"601788","2017-01","209905895","3340987333","62507181.420000002"
"601788","2016-12","484415468","8120479942","62468114.439999998"
"601788","2016-11","788100912","13811542147","68836033.540000007"
"601788","2016-10","293148303","4903032663","65945076.399999999"
"601788","2016-09","308735230","5129776744","63444789.149999999"
"601788","2016-08","562286409","9858387378","59336480"
"601788","2016-07","726039100","12834074396","57695840"
"601788","2016-06","661648130","10913472287","57900920"
"601788","2016-05","602370987","9862311393","57969280"
"601788","2016-04","1069960352","20355070563","59336480"
"601788","2016-03","1477985553","26388436086","65283800"
"601788","2016-02","604451942","9951893885","51167460"
"601788","2016-01","911272717","16535134517","55747580"
"601788","2015-12","1333474285","31888663935","78408920"
"601788","2015-11","2482780643","61478227157","76392300"
"601788","2015-10","688867619","12678297198","65215440"
"601788","2015-09","707091520","11678717819","52979000"
"601788","2015-08","1378147507","28381340631","57319860"
"601788","2015-07","2213893163","50645624995","74512400"
"601788","2015-06","1631386396","53275785354","92115100"
"601788","2015-05","1439056373","47370353647","104317360"
"601788","2015-04","2240122501","74824307477","115904380"
"601788","2015-03","1634343119","42713927367","95362200"
"601788","2015-02","861878828","20837436941","84424600"
"601788","2015-01","1668453781","43264379659","79400140"
"601788","2014-12","4413646506","118527012925","97549720"
"601788","2014-11","1744758494","25335703283","66719360"
"601788","2014-10","1076499908","10912209583","38349960"
"601788","2014-09","699369861","6481333487","32812800"
"601800","2019-08","235491816","2401978773","117237409.54000001"
"601800","2019-07","327009595","3664180391","128749700.26000001"
"601800","2019-06","345285607","3876138694","132978705.01000001"
"601800","2019-05","421750596","4745652975","128279810.84"
"601800","2019-04","1162420253","15808916183","144725940.44"
"601800","2019-03","935162787","11770352505","146957915.16999999"
"601800","2019-02","538853858","6349030197","145078357.5"
"601800","2019-01","403261855","4432451066","124873112.56999999"
"601800","2018-12","366627547","4396995554","132273870.89"
"601800","2018-11","346864928","4277747863","138969795.08000001"
"601800","2018-10","405769054","5027345036","146488025.75"
"601800","2018-09","391061716","4710870196","150129668.72999999"
"601800","2018-08","614450864","8088018892","147310332.22999999"
"601800","2018-07","377251659","4836524968","159527457.06999999"
"601800","2018-06","146762133","1739962956","133801011.48999999"
"601800","2018-05","129343971","1666869359","144021106.31"
"601800","2018-04","186522051","2466876236","156708120.56999999"
"601800","2018-03","247478383","3252574908","150951975.21000001"
"601800","2018-02","376579265","5217634887","161876904.16"
"601800","2018-01","500473211","7024291178","166810743.03999999"
"601800","2017-12","197147552","2690437051","150364613.44"
"601800","2017-11","391482292","5713084964","163638989.47"
"601800","2017-10","270403542","4110297546","177148310.21000001"
"601800","2017-09","454689821","7181954993","179850174.36000001"
"601800","2017-08","573483704","9108219291","188308183.86000001"
"601800","2017-07","658258994","10998897086","193829384.50999999"
"601800","2017-06","457597273","7190302427","186663570.90000001"
"601800","2017-05","620351461","10076945332","183726762.05000001"
"601800","2017-04","826423039","15106858324","203579589.91999999"
"601800","2017-03","876262502","15837638697","210392986.46000001"
"601800","2017-02","726028025","12827269603","211215292.94"
"601800","2017-01","491341035","7664378809","186076209.13"
"601800","2016-12","798141210","11984990685","178440506.11000001"
"601800","2016-11","1134814200","17433628243","188308183.86000001"
"601800","2016-10","620593833","8197252528","157882844.11000001"
"601800","2016-09","289326923","3337154209","129689479.09"
"601800","2016-08","504979736","5965262690","140849352.75"
"601800","2016-07","309158188","3357973211","127457504.36"
"601800","2016-06","239316129","2564124551","123698389.03"
"601800","2016-05","246475479","2720857009","129219589.68000001"
"601800","2016-04","275829849","3352078929","133918483.84999999"
"601800","2016-03","574138822","6843514447","143316272.19"
"601800","2016-02","389484752","4373006374","124050806.09"
"601800","2016-01","633364064","7466414463","126870142.59"
"601800","2015-12","529465447","7372352874","157530427.05000001"
"601800","2015-11","1278660352","20403443517","161172070.03"
"601800","2015-10","959086114","13864358982","169395134.83000001"
"601800","2015-09","794689022","10119059436","139439684.49000001"
"601800","2015-08","1180122621","16678226849","143316272.19"
"601800","2015-07","2903290767","46352169810","169865024.25"
"601800","2015-06","2765349885","49558127597","206281454.06"
"601800","2015-05","2993847817","58353981342","209923097.03999999"
"601800","2015-04","5630713059","116315371319","253622812.83000001"
"601800","2015-03","3998972085","59720050952","217206383.00999999"
"601800","2015-02","1896298444","23355584071","18680338.280000001"
"601800","2015-01","3161870032","41946448076","16277809.23"
"601800","2014-12","5574121744","61924672933","18747825.050000001"
"601800","2014-11","4418359082","29333908291","10230994.52"
"601800","2014-10","1159199212","5512618833","6856655.96"
"601800","2014-09","1334558925","6006164261","6397745.9100000001"
"601808","2019-08","218519193","2392642090","35703244.079999998"
"601808","2019-07","143247497","1439582134","30344797"
"601808","2019-06","113496326","1068617658","28509306.84"
"601808","2019-05","121511134","1140964104","28242864.719999999"
"601808","2019-04","210415904","2219277239","29456656.600000001"
"601808","2019-03","237169426","2338600193","30167168.920000002"
"601808","2019-02","123619079","1156949723","29101400.440000001"
"601808","2019-01","85543226","732473003","25312001.399999999"
"601808","2018-12","66495321","608914235","25282396.719999999"
"601808","2018-11","118536338","1147096181","27413933.68"
"601808","2018-10","131620303","1356233458","29071795.760000002"
"601808","2018-09","201809684","2266758599","33956567.960000001"
"601808","2018-08","219980355","2250427306","30492820.399999999"
"601808","2018-07","91904918","853535689","28124446"
"601808","2018-06","104285901","1033920620","28242864.719999999"
"601808","2018-05","271472901","3001477649","30996099.960000001"
"601808","2018-04","164181013","1888474977","33867753.920000002"
"601808","2018-03","211621040","2373630705","33423683.719999999"
"601808","2018-02","186220007","2119372627","32091473.120000001"
"601808","2018-01","429183646","5310347886","36857826.600000001"
"601808","2017-12","96774546","1010274181","31262542.079999998"
"601808","2017-11","178236565","2058976505","32417124.600000001"
"601808","2017-10","73325074","827392089","33749335.200000003"
"601808","2017-09","124750945","1414354245","33601311.799999997"
"601808","2017-08","165671979","1861533533","33305265"
"601808","2017-07","146076093","1616147072","33690125.840000004"
"601808","2017-06","249228325","2821432580","32683566.719999999"
"601808","2017-05","390817587","4839310793","35259173.880000003"
"601808","2017-04","85903446","1052711574","33838149.240000002"
"601808","2017-03","86687583","1126177297","37449920.200000003"
"601808","2017-02","118023759","1557471794","39995922.68"
"601808","2017-01","102015019","1319843763","38130827.840000004"
"601808","2016-12","201194898","2686142352","37982804.439999998"
"601808","2016-11","200692369","2596988834","38870944.840000004"
"601808","2016-10","70703872","872520204","36176918.960000001"
"601808","2016-09","59187642","712411508","35199964.520000003"
"601808","2016-08","82127267","1012815446","36413756.399999999"
"601808","2016-07","135674766","1698638303","35940081.520000003"
"601808","2016-06","73148338","902019528","35969686.200000003"
"601808","2016-05","75204331","946082251","37213082.759999998"
"601808","2016-04","171223564","2244490619","38811735.479999997"
"601808","2016-03","196019263","2562199052","38426874.640000001"
"601808","2016-02","114990003","1471295662","35969686.200000003"
"601808","2016-01","151232942","2006703993","36088104.920000002"
"601808","2015-12","185468385","2971413886","45946463.359999999"
"601808","2015-11","296217860","5195720923","46420138.240000002"
"601808","2015-10","263205999","4562649144","50091118.560000002"
"601808","2015-09","304434481","5113482218","46597766.32"
"601808","2015-08","751603310","14955240603","49617443.68"
"601808","2015-07","1275670904","26198714700","58883708.520000003"
"601808","2015-06","1125286767","31851924699","82715475.920000002"
"601808","2015-05","1000808726","27034859227","74485374.879999995"
"601808","2015-04","1223177009","31660462453","79074100.280000001"
"601808","2015-03","759857313","15789493445","65751994.280000001"
"601808","2015-02","259179790","4832545508","56840985.600000001"
"601808","2015-01","547664877","11059722022","56130473.280000001"
"601808","2014-12","1186113580","23066292731","61488920.359999999"
"601808","2014-11","381208841","6656959783","50712816.840000004"
"601808","2014-10","231203401","4244855680","53525261.439999998"
"601808","2014-09","268154691","5306791169","57640311.960000001"
"601811","2019-08","38993330","435012209","9597875.2699999996"
"601811","2019-07","52357815","619101009","2229857"
"601811","2019-06","61701524","764954603","2430942.3199999998"
"601811","2019-05","83903069","1076143452","2759448.04"
"601811","2019-04","116451048","1661976201","2673837.46"
"601811","2019-03","349751507","5114883365","2904786.93"
"601811","2019-02","240606364","2860538513","2434924.21"
"601811","2019-01","261673382","3004889567","2070581.5"
"601811","2018-12","131880451","1407458026","1853568.63"
"601811","2018-11","91014858","902414296","1969043.37"
"601811","2018-10","28332937","255889953","1771939.94"
"601811","2018-09","33304951","320539335","1877459.96"
"601811","2018-08","23133803","206500777","1847595.8"
"601811","2018-07","28863669","273772830","1899360.34"
"601811","2018-06","21749942","226534786","1935197.33"
"601811","2018-05","32265258","382101789","2239811.7200000002"
"601811","2018-04","44051331","558838307","2546417.06"
"601811","2018-03","51567651","645597426","2574290.27"
"601811","2018-02","22206793","262400524","2385150.61"
"601811","2018-01","38203884","498553006","2582254.04"
"601811","2017-12","32698753","434112639","2673837.46"
"601811","2017-11","35747855","497920814","2657909.91"
"601811","2017-10","59177625","910263540","2916732.59"
"601811","2017-09","52588102","800923240","2944605.81"
"601811","2017-08","48492958","690613496","2932660.14"
"601811","2017-07","46080218","686591722","1431295"
"601811","2017-06","57010559","906418412","1535927.6"
"601811","2017-05","55269725","902156376","1553695.4"
"601811","2017-04","55207912","1096263978","1724463.7"
"601811","2017-03","158999356","3541399022","2150890.9"
"601811","2017-02","65804964","1382166558","2084755.2"
"601811","2017-01","64386805","1329938083","1986045.2"
"601811","2016-12","73753708","1807237158","2194323.2999999998"
"601811","2016-11","319069309","9247132988","2628647.2999999998"
"601811","2016-10","184900319","4792990255","2692808.8"
"601811","2016-09","176077674","5008620480","2359169"
"601811","2016-08","182223756","6142361932","3145887.7"
"601818","2019-08","1894670665","7107332107","149687726.08000001"
"601818","2019-07","1502523187","5780098609","133622222.20999999"
"601818","2019-06","1543099795","6101018073","151678218.36000001"
"601818","2019-05","1795607695","7046353069","152872535.03999999"
"601818","2019-04","3394865550","14329997634","166010018.52000001"
"601818","2019-03","2935815820","12418798301","163223172.40000001"
"601818","2019-02","1800574571","7425356518","168398541.28"
"601818","2019-01","1392165452","5435181736","162825067.09999999"
"601818","2018-12","953843053","3602576597","147298957.77000001"
"601818","2018-11","1146593429","4473676067","153270537.13999999"
"601818","2018-10","1424658286","5581202396","159640221.80000001"
"601818","2018-09","1198533660","4567060794","155658978.74000001"
"601818","2018-08","1286563060","4629202299","148493092.25"
"601818","2018-07","1622143155","5929747357","146104463.41999999"
"601818","2018-06","1503984449","5775813854","145706258.41"
"601818","2018-05","1255872011","5079282128","158047498.88"
"601818","2018-04","1406981357","5685517266","160834230.59999999"
"601818","2018-03","2104956681","8865251660","162426397.88"
"601818","2018-02","4058904450","18699953681","171582787.96000001"
"601818","2018-01","6510463559","28915474608","185914528.94999999"
"601818","2017-12","1966617376","8142857316","161232086.13"
"601818","2017-11","3267597831","13385882089","166407400.77000001"
"601818","2017-10","1585649770","6486169142","160833947.15000001"
"601818","2017-09","1890068808","7819787741","161231955.97999999"
"601818","2017-08","3019639208","12597289645","167203509.90000001"
"601818","2017-07","3550916514","14935310024","168397820.69"
"601818","2017-06","2123948480","8473230817","161231955.97999999"
"601818","2017-05","1787106097","6986592326","158843334.41"
"601818","2017-04","1378168883","5455187317","153667987.66999999"
"601818","2017-03","2145017487","8895142850","163620577.55000001"
"601818","2017-02","1093484442","4524942523","164814888.33000001"
"601818","2017-01","1195578576","4738116267","162426266.75999999"
"601818","2016-12","2251670762","9100385311","155658505.65000001"
"601818","2016-11","2438313638","9712926004","162824370.36000001"
"601818","2016-10","930940613","3552875772","151677469.69999999"
"601818","2016-09","1101158894","4210852990","150881262.50999999"
"601818","2016-08","1968251993","7864223765","156454712.84"
"601818","2016-07","1550375604","5935307579","152871780.47999999"
"601818","2016-06","1133107488","4165257599","149686951.72"
"601818","2016-05","1200577478","4311935429","147696433.75"
"601818","2016-04","1455419732","5423933670","145307812.18000001"
"601818","2016-03","3053549263","11232272983","149288848.13"
"601818","2016-02","1440227525","5048292928","135355222.30000001"
"601818","2016-01","2118877723","8085556906","142122983.41999999"
"601818","2015-12","3870749626","16794372258","168795924.28"
"601818","2015-11","4764823119","21246434981","172378856.63999999"
"601818","2015-10","2143266916","8803586289","163620577.55000001"
"601818","2015-09","2553409724","10713361829","154464194.86000001"
"601818","2015-08","5479723811","22498933578","167601613.5"
"601818","2015-07","15311466894","81501012344","180739032.13"
"601818","2015-06","21052384053","121608278144","213383526.91999999"
"601818","2015-05","11793587300","62795562309","205819558.62"
"601818","2015-04","19359785818","103666106727","220947495.22999999"
"601818","2015-03","14745391966","66259726981","188303000.44"
"601818","2015-02","4184126139","17069654024","163620577.55000001"
"601818","2015-01","11640203140","53409525522","166009199.12"
"601818","2014-12","26242109286","111848625857","194274554.36000001"
"601818","2014-11","8936289589","28214812137","151279366.09999999"
"601818","2014-10","3037823168","8396896496","118634871.31"
"601818","2014-09","2682379117","7341939997","110274695.81999999"
"601828","2019-08","92707670","1000871815","4258681"
"601828","2019-07","171827686","1993262397","4026027.01"
"601828","2019-06","140633077","1740853102","4306006"
"601828","2019-05","258482845","3270453672","5002762.8099999996"
"601828","2019-04","189137184","2466038875","4907773.6399999997"
"601828","2019-03","276936947","3672652217","5176909.62"
"601828","2019-02","157639122","1889176101","4963183.99"
"601828","2019-01","113704502","1248242158","4373459.58"
"601828","2018-12","79116380","903215925","3477600"
"601828","2018-11","132047376","1574786542","3606750"
"601828","2018-10","114833004","1302890431","3594150"
"601828","2018-09","86340079","1130658824","4227300"
"601828","2018-08","141438223","1913746781","4142250"
"601828","2018-07","179560345","2607989816","4520250"
"601828","2018-06","362642998","6272781751","4813200"
"601828","2018-05","437288591","7548859845","6029100"
"601828","2018-04","324846087","5383119533","4983300"
"601828","2018-03","477570888","8195383579","4970700"
"601828","2018-02","525732709","9750405319","5443200"
"601828","2018-01","614918621","13937458210","6775650"
"601857","2019-08","1239381405","7656132450","990963116.25"
"601857","2019-07","1620907731","10814890580","1054112726.6"
"601857","2019-06","1568901070","10992367679","1114023895.3900001"
"601857","2019-05","1580936898","11416217002","1157742856.4000001"
"601857","2019-04","2436823328","18667072368","1199842596.6300001"
"601857","2019-03","2489343891","19337064404","1230607791.4200001"
"601857","2019-02","1291347646","9849789050","1267849869.3099999"
"601857","2019-01","704665859","5146709846","1185269609.6300001"
"601857","2018-12","750895210","5662895272","1167458181.0699999"
"601857","2018-11","1128639513","8982309009","1232227012.1900001"
"601857","2018-10","1210107761","10492431382","1345572466.6700001"
"601857","2018-09","778646368","6722082058","1484825453.5899999"
"601857","2018-08","818831894","6535842236","1301853505.6600001"
"601857","2018-07","631373206","4730729173","1251657661.53"
"601857","2018-06","607444960","4668690568","1248419219.98"
"601857","2018-05","1144452537","9261298563","1292138180.99"
"601857","2018-04","616375290","4691927636","1238703895.3099999"
"601857","2018-03","956215599","7581548908","1237084674.53"
"601857","2018-02","1117654195","9544938444","1295376622.54"
"601857","2018-01","1975290757","17519902658","1458917921.1400001"
"601857","2017-12","651678535","5251266387","1309949609.55"
"601857","2017-11","1318379554","10998841293","1322903375.77"
"601857","2017-10","670364920","5460114530","1339095583.55"
"601857","2017-09","521765047","4196331801","1293757401.77"
"601857","2017-08","762659310","6152984691","1313188051.0999999"
"601857","2017-07","950676077","7594526706","1316426492.6600001"
"601857","2017-06","563369639","4342863171","1245180778.4200001"
"601857","2017-05","738848682","5643688630","1266230648.54"
"601857","2017-04","654577757","5186079422","1262992206.98"
"601857","2017-03","903044017","7206007832","1274326752.4300001"
"601857","2017-02","985768473","8250644519","1332618700.4400001"
"601857","2017-01","951825390","7990015496","1400625973.1300001"
"601857","2016-12","1449568803","11401419605","1287280518.6500001"
"601857","2016-11","898559760","6748675575","1233846232.97"
"601857","2016-10","354365588","2601477944","1188508051.1800001"
"601857","2016-09","341410129","2503074201","1169077401.8499999"
"601857","2016-08","511213927","3770790202","1220892466.75"
"601857","2016-07","426833737","3116831602","1169077401.8499999"
"601857","2016-06","321048424","2320943624","1170696622.6199999"
"601857","2016-05","401062252","2915265820","1193365713.52"
"601857","2016-04","821520858","6267813162","1201461817.4100001"
"601857","2016-03","1262662584","9719896251","1232227012.1900001"
"601857","2016-02","748032579","5481614590","1178792726.52"
"601857","2016-01","1064854931","8107095557","1207938700.52"
"601857","2015-12","1192175719","10119095603","1352049349.78"
"601857","2015-11","1776937606","15932461137","1360145453.6700001"
"601857","2015-10","1514023239","13322349680","1416818180.9100001"
"601857","2015-09","1666950223","14495002245","1332618700.4400001"
"601857","2015-08","3334418317","34061790260","1447583375.6900001"
"601857","2015-07","10347837784","132410339206","1795715843"
"601857","2015-06","4764846080","58113599498","1834577141.6800001"
"601857","2015-05","4393226783","55712544246","1930111167.5899999"
"601857","2015-04","7815773152","102745745932","2168136621.98"
"601857","2015-03","4065236358","46470822783","1899345972.8099999"
"601857","2015-02","1932131951","21788985239","1849150128.6800001"
"601857","2015-01","5359325590","64994502888","1884772985.8"
"601857","2014-12","5950247975","57583821995","1750377661.21"
"601857","2014-11","1131477024","8928783354","1322903375.77"
"601857","2014-10","495687500","3827504222","1269469090.0899999"
"601857","2014-09","572565626","4555004570","1261372986.2"
"601865","2019-08","459574015","4738334098","1563000"
"601865","2019-07","196811281","1955815000","1348500"
"601865","2019-06","336401445","3537059103","1524000"
"601865","2019-05","603787480","6645969746","1834500"
"601865","2019-04","834145860","12343286674","1978500"
"601865","2019-03","938792838","15001520192","2190000"
"601865","2019-02","2757107","14153538","1018500"
"601866","2019-08","341929766","882895425","20940810"
"601866","2019-07","675489801","1878105024","21178773.75"
"601866","2019-06","362969692","985035643","21575380"
"601866","2019-05","592011447","1732890529","22606556.25"
"601866","2019-04","1432319758","4820953261","25065515"
"601866","2019-03","785060940","2417875425","24351623.75"
"601866","2019-02","482319107","1312114014","23717053.75"
"601866","2019-01","265043511","632307674","18402530"
"601866","2018-12","276517739","649010243","18085245"
"601866","2018-11","282782604","670651861","18561172.5"
"601866","2018-10","194047241","431185315","17767960"
"601866","2018-09","136417770","316772831","18957778.75"
"601866","2018-08","278818740","680898038","18323208.75"
"601866","2018-07","272101537","658237637","19830312.5"
"601866","2018-06","167547880","448687965","19750991.25"
"601866","2018-05","271261958","813526799","23399768.75"
"601866","2018-04","174953880","527058966","23399768.75"
"601866","2018-03","249344931","782410223","24113660"
"601866","2018-02","193330863","623050009","24986193.75"
"601866","2018-01","309382502","1078704007","27524473.75"
"601866","2017-12","239571526","841481622","27048546.25"
"601866","2017-11","370570212","1384077983","27921080"
"601866","2017-10","374468453","1451835923","31173251.25"
"601866","2017-09","483485167","1933165891","30221396.25"
"601866","2017-08","1231975939","5028334196","32045785"
"601866","2017-07","615559678","2300082790","30935287.5"
"601866","2017-06","280041112","998133617","28555650"
"601866","2017-05","365767082","1348788105","27683116.25"
"601866","2017-04","713529751","2947222176","30935287.5"
"601866","2017-03","924461954","3875954893","32759676.25"
"601866","2017-02","736735824","3085790829","32997640"
"601866","2017-01","462410460","1882784233","31887142.5"
"601866","2016-12","751449805","3201098464","32363070"
"601866","2016-11","2312350467","10330386482","35297956.25"
"601866","2016-10","964448212","4030646216","32680355"
"601866","2016-09","480403548","1949337467","31569857.5"
"601866","2016-08","697687192","2841612933","32045785"
"601866","2016-07","1095167877","4556114801","31728500"
"601866","2016-06","788531643","3242496573","31411215"
"601866","2016-05","881542854","3803000498","34346101.25"
"601866","2016-04","1373216972","6676802833","34584065"
"601866","2016-03","1369447148","6342807647","36805060"
"601866","2016-02","1129149221","5237438343","33394246.25"
"601866","2016-01","1589667849","8144491055","33711531.25"
"601866","2015-12","1279919957","9943386810","55842160"
"601866","2015-08","1141042930","9035719049","69247451.25"
"601866","2015-07","5741532914","42894831192","57190621.25"
"601866","2015-06","5254210065","50975724717","75355187.5"
"601866","2015-05","6154830186","60690911787","74086047.5"
"601866","2015-04","8576047038","70950654787","88046587.5"
"601866","2015-03","3461052754","17409497017","42040262.5"
"601866","2015-02","749137925","3166624407","34742707.5"
"601866","2015-01","2049729568","9913342657","35297956.25"
"601866","2014-12","5088907437","22248448947","39184697.5"
"601866","2014-11","2087427604","7108393807","28079722.5"
"601866","2014-10","1394601325","4416224969","25620763.75"
"601866","2014-09","1845802716","5586908250","25224157.5"
"601869","2019-08","40299182","1330101901","3386906.15"
"601869","2019-07","39229805","1412967089","2640541.37"
"601869","2019-06","66765726","2541679056","2842144.13"
"601869","2019-05","57904988","2096358036","2889892.15"
"601869","2019-04","113645684","5210041765","2930819.02"
"601869","2019-03","184842081","9006916148","3478026.5"
"601869","2019-02","140936926","6213090102","3522742.9"
"601869","2019-01","136145374","5507104629","2905050.25"
"601869","2018-12","114427773","4452706107","3014188.58"
"601869","2018-11","171243806","6696508779","2809554.21"
"601869","2018-10","107458029","3960604757","2808038.4"
"601869","2018-09","150359121","7026814408","3340087.78"
"601869","2018-08","378462139","19221390046","3857736.96"
"601869","2018-07","38239302","2483492525","4647474.07"
"601880","2019-08","276560220","547939875","15316923.6"
"601880","2019-07","337718633","713271245","15935789.199999999"
"601880","2019-06","529468094","1124309397","16477296.6"
"601880","2019-05","624510023","1318591947","16013147.4"
"601880","2019-04","1280432575","3168891995","17173520.399999999"
"601880","2019-03","2042639628","4892328785","19262191.800000001"
"601880","2019-02","893533767","1971182345","17560311.399999999"
"601880","2019-01","388808289","756362292","14543341.6"
"601880","2018-12","202664780","388386118","14311267"
"601880","2018-11","346368111","693783427","15162207.199999999"
"601880","2018-10","228279837","426920838","14852774.4"
"601880","2018-09","194835939","379665130","15316923.6"
"601880","2018-08","198227778","390680919","14930132.6"
"601880","2018-07","241559949","473102212","15394281.800000001"
"601880","2018-06","266668756","545540184","15007490.800000001"
"601880","2018-05","381118476","932821889","17560311.399999999"
"601880","2018-04","296843510","738456457","19107475.399999999"
"601880","2018-03","387108491","996349048","19571624.600000001"
"601880","2018-02","291020842","744954785","19803699.199999999"
"601880","2018-01","431560211","1210558867","21428221.399999999"
"601880","2017-12","279688667","790781311","21582937.800000001"
"601880","2017-11","505873412","1474090883","22356519.800000001"
"601880","2017-10","642250359","1893829619","22975385.399999999"
"601880","2017-09","564381447","1675378093","22588594.399999999"
"601880","2017-08","1114882504","3380211310","23207460"
"601880","2017-07","883226954","2639363737","23130101.800000001"
"601880","2017-06","1080191557","3253111627","22898027.199999999"
"601880","2017-05","987759455","2906114404","22124445.199999999"
"601880","2017-04","2564267302","8191117751","23516892.800000001"
"601880","2017-03","2607325362","8160148427","23981042"
"601880","2017-02","1389069076","4097089060","22743310.800000001"
"601880","2017-01","771438950","2159194547","21505579.600000001"
"601880","2016-12","1811568517","5181622897","21660296"
"601880","2016-11","4017764787","12318276668","22433878"
"601880","2016-10","523217931","1273908846","18798042.600000001"
"601880","2016-09","644559147","1603642054","18256535.199999999"
"601880","2016-08","1173309881","2962029680","19339550"
"601880","2016-07","808655505","4919190514","20012230"
"601880","2016-06","649615566","3756672426","19877694"
"601880","2016-05","650735016","3688569164","18666870"
"601880","2016-04","1809007153","11368514853","19608622"
"601880","2016-03","986835483","4961615767","22501146"
"601880","2016-02","363223119","1451655551","12343678"
"601880","2016-01","405584156","1899750458","12680018"
"601880","2015-12","755705608","4637077848","20045864"
"601880","2015-11","2092533559","14212159563","21424858"
"601880","2015-10","2232606335","14016947794","23341996"
"601880","2015-09","1311305148","7255087841","17388778"
"601880","2015-08","1765629919","12591337583","22366610"
"601880","2015-07","1605247493","9609796274","20314936"
"601880","2015-06","2049561507","18801497259","24216480"
"601880","2015-05","2157943208","17716453821","29597920"
"601880","2015-04","2400166304","18396291506","26806298"
"601880","2015-03","2187280541","13695931960","23241094"
"601880","2015-02","691079653","3604452051","18465066"
"601880","2015-01","2498265851","13389255687","17523314"
"601880","2014-12","2258555854","11061599701","15505274"
"601880","2014-11","2314734874","10810311869","15471640"
"601880","2014-10","1406280079","5461554914","14260816"
"601880","2014-09","2176207229","7711088595","12377312"
"601881","2019-08","868092357","9250034747","12899574.279999999"
"601881","2019-07","1069669187","12593641999","13992966.77"
"601881","2019-06","1821175954","21102842089","15049503.33"
"601881","2019-05","1001781213","10361024441","12445017.85"
"601881","2019-04","2157292175","28325007171","14189531.710000001"
"601881","2019-03","2093587209","24226797507","14533520.359999999"
"601881","2019-02","1201709209","12068163176","13390986.640000001"
"601881","2019-01","532422660","4061899583","9250837.5600000005"
"601881","2018-12","290559302","2153428069","8378580.6299999999"
"601881","2018-11","688482949","5257492527","9435117.1899999995"
"601881","2018-10","424352126","2867309545","9029702"
"601881","2018-09","184476675","1312603523","8685713.3499999996"
"601881","2018-08","299193470","2247693654","9078843.2300000004"
"601881","2018-07","364716453","2829818596","9656252.75"
"601881","2018-06","332312437","2823968949","9987956.0899999999"
"601881","2018-05","396200567","4042080073","11216486.970000001"
"601881","2018-04","464442311","4854945952","12395876.619999999"
"601881","2018-03","595837844","6081562207","12739865.27"
"601881","2018-02","511194960","5417200065","12494159.09"
"601881","2018-01","1199585866","14143510177","14349240.73"
"601881","2017-12","384288472","4213336562","6306000"
"601881","2017-11","582403794","7444659612","7158000"
"601881","2017-10","537284835","7760185311","7812000"
"601881","2017-09","1587123856","24512342381","9384000"
"601881","2017-08","1704341530","23408111425","9552000"
"601881","2017-07","556724720","6669858662","7170000"
"601881","2017-06","675941578","8099120058","7116000"
"601881","2017-05","512929204","5969031764","6744000"
"601881","2017-04","645461882","8322129548","7380000"
"601881","2017-03","2070217028","29214133233","8016000"
"601881","2017-02","2837521732","36334518866","8262000"
"601881","2017-01","254673783","3062548071","7092000"
"601898","2019-08","286139425","1291942864","44112641.93"
"601898","2019-07","176168700","833371820","42648321.859999999"
"601898","2019-06","204203929","974683517","43929601.920000002"
"601898","2019-05","260659954","1258072716","43655041.909999996"
"601898","2019-04","670597189","3542732514","46675202.039999999"
"601898","2019-03","536754874","2804022171","46858242.049999997"
"601898","2019-02","355985545","1758436620","47041282.060000002"
"601898","2019-01","199117981","946169521","42190721.840000004"
"601898","2018-12","141330532","680920448","42556801.859999999"
"601898","2018-11","234822808","1213564292","44936321.960000001"
"601898","2018-10","275499619","1409922835","48048002.100000001"
"601898","2018-09","208003304","1063695134","48322562.109999999"
"601898","2018-08","305662442","1527736609","45851522"
"601898","2018-07","197016635","936304319","45576961.990000002"
"601898","2018-06","238666065","1170613347","44204161.93"
"601898","2018-05","235266923","1207875799","45027841.969999999"
"601898","2018-04","142708721","716671058","45668482"
"601898","2018-03","227846630","1238397540","46766722.039999999"
"601898","2018-02","412603600","2421634639","51525762.25"
"601898","2018-01","503024716","3068582997","56284802.460000001"
"601898","2017-12","231977780","1333079391","52349442.289999999"
"601898","2017-11","293902406","1704842369","53539202.340000004"
"601898","2017-10","186171150","1135084597","53996802.359999999"
"601898","2017-09","513420584","3356998769","56559362.469999999"
"601898","2017-08","1001567066","6468219011","60128642.630000003"
"601898","2017-07","756778295","4691857875","57932162.530000001"
"601898","2017-06","345444092","1944958967","53813762.350000001"
"601898","2017-05","243370037","1314253509","48597122.119999997"
